"requestedUrl","finalUrl","path","status","redirectCount","contentType","responseRobots","metaRobots","title","titleLength","metaDescription","metaDescriptionLength","canonical","ogUrl","htmlLang","h1Count","h1","h2Count","wordCount","jsonLdTypes","internalLinkCount","inSitemap","error"
"https://www.artisanlabnetwork.com/blog/new-ownership-partners","https://www.artisanlabnetwork.com/blog/new-ownership-partners","/blog/new-ownership-partners","200","0","text/html; charset=utf-8","","","Pacific Artisan Labs Welcomes New Ownership Partners","52","Nine more independent ECPs join Pacific Artisan Labs as ownership partners, enhancing the growth strategy against industry consolidation and fostering a unique integration model for increased practice profitability and expansion.","229","https://www.artisanlabnetwork.com/blog/new-ownership-partners","https://www.artisanlabnetwork.com/blog/new-ownership-partners","en","1","Pacific Artisan Labs Welcomes New Ownership Partners","0","588","","14","true",""
"https://www.artisanlabnetwork.com/blog/pacific-artisan-labs-leading-the-way-in-innovation-and-expansion","https://www.artisanlabnetwork.com/blog/pacific-artisan-labs-leading-the-way-in-innovation-and-expansion","/blog/pacific-artisan-labs-leading-the-way-in-innovation-and-expansion","200","0","text/html; charset=utf-8","","","Pacific Artisan Labs: Leading the Way in Innovation and Expansion","65","Press Release: Pacific Artisan Labs: Leading the Way in Innovation and Expansion","80","https://www.artisanlabnetwork.com/blog/pacific-artisan-labs-leading-the-way-in-innovation-and-expansion","https://www.artisanlabnetwork.com/blog/pacific-artisan-labs-leading-the-way-in-innovation-and-expansion","en","1","Pacific Artisan Labs: Leading the Way in Innovation and Expansion","0","565","","14","true",""
"https://www.artisanlabnetwork.com/blog/pal-expanding-ownership-group","https://www.artisanlabnetwork.com/blog/pal-expanding-ownership-group","/blog/pal-expanding-ownership-group","200","0","text/html; charset=utf-8","","","Peak Artisan Labs Welcomes 10 New Private Practices","51","In a significant move that underscores its commitment to independent eye care, Peak Artisan Labs (PAL) proudly announces the addition of ten private practice Eye Care Providers (ECPs) to its growing ownership group.","215","https://www.artisanlabnetwork.com/blog/pal-expanding-ownership-group","https://www.artisanlabnetwork.com/blog/pal-expanding-ownership-group","en","1","Peak Artisan Labs Welcomes 10 New Private Practices","0","522","","14","true",""
"https://www.artisanlabnetwork.com/blog/peakartisanlabsexpands","https://www.artisanlabnetwork.com/blog/peakartisanlabsexpands","/blog/peakartisanlabsexpands","200","0","text/html; charset=utf-8","","","Peak Artisan Labs Expands Ownership Group","41","Peak Artisan Labs (PAL) welcomes two new Eye Care Providers to its network, solidifying its status as a leader in the US. This expansion reflects PAL's commitment to its unique doctor-lab equity program, offering unprecedented collaboration and growth opportunities in the eye care industry.","291","https://www.artisanlabnetwork.com/blog/peakartisanlabsexpands","https://www.artisanlabnetwork.com/blog/peakartisanlabsexpands","en","1","Peak Artisan Labs Expands Ownership Group with Two New Private Practices","0","579","","14","true",""
"https://www.artisanlabnetwork.com/blog/tokai-optical-taps-pacific-artisan-labs-as-exclusive-u-s-distributor-of-1-76-index-and-other-premium-lens-products","https://www.artisanlabnetwork.com/blog/tokai-optical-taps-pacific-artisan-labs-as-exclusive-u-s-distributor-of-1-76-index-and-other-premium-lens-products","/blog/tokai-optical-taps-pacific-artisan-labs-as-exclusive-u-s-distributor-of-1-76-index-and-other-premium-lens-products","200","0","text/html; charset=utf-8","","","Pacific Artisan Labs and Tokai Optical Forge Exclusive US Partnership","69","Launching in 2023, the partnership brings Tokai’s ultra index 1.76 lens material and innovative TokaiSelect lens designs to the U.S. market through PAL, marking a milestone in premium eyewear offerings.","202","https://www.artisanlabnetwork.com/blog/tokai-optical-taps-pacific-artisan-labs-as-exclusive-u-s-distributor-of-1-76-index-and-other-premium-lens-products","https://www.artisanlabnetwork.com/blog/tokai-optical-taps-pacific-artisan-labs-as-exclusive-u-s-distributor-of-1-76-index-and-other-premium-lens-products","en","1","Tokai Optical Taps Pacific Artisan Labs as Exclusive U.S. Distributor of 1.76-Index and Other Premium Lens Products","0","636","","14","true",""
"https://www.artisanlabnetwork.com/brandassets","https://www.artisanlabnetwork.com/brandassets","/brandassets","200","0","text/html; charset=utf-8","","","Brand Assets and Guidelines","27","","0","https://www.artisanlabnetwork.com/brandassets","https://www.artisanlabnetwork.com/brandassets","en","0","","3","122","","13","true",""
"https://www.artisanlabnetwork.com/careers","https://www.artisanlabnetwork.com/careers","/careers","200","0","text/html; charset=utf-8","","","Careers","7","Join Artisan Lab Network's mission to transform the optical industry! Seeking lab personnel, sales pros, & more across the country. Thrive with us!","147","https://www.artisanlabnetwork.com/careers","https://www.artisanlabnetwork.com/careers","en","0","","1","4063","","13","true",""
"https://www.artisanlabnetwork.com/contact","https://www.artisanlabnetwork.com/contact","/contact","200","0","text/html; charset=utf-8","","","Contact","7","Championing Independent Optics - As the largest independent lab network owned by independent eye care providers in the US, Artisan Lab Network (ALN) provides unmatched industry solutions and support to independent eye care practices helping them to remain competitive against big box corporations.","297","https://www.artisanlabnetwork.com/contact","https://www.artisanlabnetwork.com/contact","en","0","","2","156","","14","true",""
"https://www.artisanlabnetwork.com/contactus","https://www.artisanlabnetwork.com/contactus","/contactus","200","0","text/html; charset=utf-8","","","Contact Us","10","Reach out on our Contact Us page! Whether questions, feedback, or collaborations, we're here to connect. Let's start a conversation today!","138","https://www.artisanlabnetwork.com/contactus","https://www.artisanlabnetwork.com/contactus","en","0","","0","74","","14","true",""
"https://www.artisanlabnetwork.com/events_thank-you-template","https://www.artisanlabnetwork.com/events_thank-you-template","/events_thank-you-template","200","0","text/html; charset=utf-8","","","Events_Thank You Template","25","Championing Independent Optics - As the largest independent lab network owned by independent eye care providers in the US, Artisan Lab Network (ALN) provides unmatched industry solutions and support to independent eye care practices helping them to remain competitive against big box corporations.","297","https://www.artisanlabnetwork.com/events_thank-you-template","https://www.artisanlabnetwork.com/events_thank-you-template","en","0","","0","210","","15","true",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/02e0560-d84c-f345-3af-71265a6cd2_Endless_Steady.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/02e0560-d84c-f345-3af-71265a6cd2_Endless_Steady.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/02e0560-d84c-f345-3af-71265a6cd2_Endless_Steady.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/04106e-8a22-228f-bded-ffee2fdcdfc_Endless_Office_Occupational_Degressions_Chart.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/04106e-8a22-228f-bded-ffee2fdcdfc_Endless_Office_Occupational_Degressions_Chart.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/04106e-8a22-228f-bded-ffee2fdcdfc_Endless_Office_Occupational_Degressions_Chart.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/0417e7-cebd-b6b1-04ae-c3462681d73_PAL_TEMPLATE_HOYA_Lens_Product_Guide_2024.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/0417e7-cebd-b6b1-04ae-c3462681d73_PAL_TEMPLATE_HOYA_Lens_Product_Guide_2024.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/0417e7-cebd-b6b1-04ae-c3462681d73_PAL_TEMPLATE_HOYA_Lens_Product_Guide_2024.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/0cd85ad-465d-c203-be44-057526c0a2_Camber_Availability_Sheet_PAL_Rev.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/0cd85ad-465d-c203-be44-057526c0a2_Camber_Availability_Sheet_PAL_Rev.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/0cd85ad-465d-c203-be44-057526c0a2_Camber_Availability_Sheet_PAL_Rev.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/1c415ed-38d1-7045-1fe0-c87b56ee58cd_Essential_Steady.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/1c415ed-38d1-7045-1fe0-c87b56ee58cd_Essential_Steady.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/1c415ed-38d1-7045-1fe0-c87b56ee58cd_Essential_Steady.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/28dcd64-b784-837-3ca1-d6ddd6f48415_PAL_Essilor_Product_Range_and_AR_Compatibility.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/28dcd64-b784-837-3ca1-d6ddd6f48415_PAL_Essilor_Product_Range_and_AR_Compatibility.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/28dcd64-b784-837-3ca1-d6ddd6f48415_PAL_Essilor_Product_Range_and_AR_Compatibility.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/34d5ec8-c5f-5cac-51fa-472d3ee16f82_Unicor_Terms_and_Conditions.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/34d5ec8-c5f-5cac-51fa-472d3ee16f82_Unicor_Terms_and_Conditions.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/34d5ec8-c5f-5cac-51fa-472d3ee16f82_Unicor_Terms_and_Conditions.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/38de08-bbf6-e65-466-56b0e2dbb8d6_Tokai_Select_ALN.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/38de08-bbf6-e65-466-56b0e2dbb8d6_Tokai_Select_ALN.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/38de08-bbf6-e65-466-56b0e2dbb8d6_Tokai_Select_ALN.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/3adc1ce-1fef-5216-20d-6c8c6706dd8_Pacific_Peak_Chemistrie_Layer_Order_Form_1_1_.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/3adc1ce-1fef-5216-20d-6c8c6706dd8_Pacific_Peak_Chemistrie_Layer_Order_Form_1_1_.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/3adc1ce-1fef-5216-20d-6c8c6706dd8_Pacific_Peak_Chemistrie_Layer_Order_Form_1_1_.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/4640bb6-017b-7d8-b5dc-3521c72ba6e_ROI-2024-Catalog_new.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/4640bb6-017b-7d8-b5dc-3521c72ba6e_ROI-2024-Catalog_new.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/4640bb6-017b-7d8-b5dc-3521c72ba6e_ROI-2024-Catalog_new.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/54ab704-83e0-4651-eac-dd8375e85e67_modern_frame.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/54ab704-83e0-4651-eac-dd8375e85e67_modern_frame.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/54ab704-83e0-4651-eac-dd8375e85e67_modern_frame.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/5688bc8-2e3-c061-3d27-251215283ac_Unity_V3_Whitepaper.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/5688bc8-2e3-c061-3d27-251215283ac_Unity_V3_Whitepaper.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/5688bc8-2e3-c061-3d27-251215283ac_Unity_V3_Whitepaper.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/5d2fadf-66b6-5ff-8fd3-54bbe5b633ea_Tokai_Bi-AS_GO_ALN.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/5d2fadf-66b6-5ff-8fd3-54bbe5b633ea_Tokai_Bi-AS_GO_ALN.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/5d2fadf-66b6-5ff-8fd3-54bbe5b633ea_Tokai_Bi-AS_GO_ALN.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/6bcc1f0-838f-c7ae-65-cc708a166772_US_Largo_Sales_Aid.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/6bcc1f0-838f-c7ae-65-cc708a166772_US_Largo_Sales_Aid.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/6bcc1f0-838f-c7ae-65-cc708a166772_US_Largo_Sales_Aid.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/6d2e2e7-b3d6-3f13-5ebb-48ba8402fa4_IOT_Brand_Design_Comparison_Sheet.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/6d2e2e7-b3d6-3f13-5ebb-48ba8402fa4_IOT_Brand_Design_Comparison_Sheet.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/6d2e2e7-b3d6-3f13-5ebb-48ba8402fa4_IOT_Brand_Design_Comparison_Sheet.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/a587f6-c5-20a2-0c45-ab2a24aaac6_Endless_Plus.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/a587f6-c5-20a2-0c45-ab2a24aaac6_Endless_Plus.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/a587f6-c5-20a2-0c45-ab2a24aaac6_Endless_Plus.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/a845d-acab-b15-4ca6-f7b3031a631_Unity-V3-Sales-Flyer_3_lifeystyles.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/a845d-acab-b15-4ca6-f7b3031a631_Unity-V3-Sales-Flyer_3_lifeystyles.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/a845d-acab-b15-4ca6-f7b3031a631_Unity-V3-Sales-Flyer_3_lifeystyles.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/b338a24-8835-bd0d-b8fd-005db7054ef_Centration_Charts.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/b338a24-8835-bd0d-b8fd-005db7054ef_Centration_Charts.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/b338a24-8835-bd0d-b8fd-005db7054ef_Centration_Charts.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/b546cb-a806-fbe6-a8f7-5670f720d852_ArtCraft-2021-Safe-Cat.-Online-FINAL-19Nov20-2.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/b546cb-a806-fbe6-a8f7-5670f720d852_ArtCraft-2021-Safe-Cat.-Online-FINAL-19Nov20-2.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/b546cb-a806-fbe6-a8f7-5670f720d852_ArtCraft-2021-Safe-Cat.-Online-FINAL-19Nov20-2.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/bb7708-468e-a20-47aa-f5548eb163d_Camber_Steady_Plus.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/bb7708-468e-a20-47aa-f5548eb163d_Camber_Steady_Plus.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/bb7708-468e-a20-47aa-f5548eb163d_Camber_Steady_Plus.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/c43f267-56a4-cad-df67-04b2550e8f_52_rest_ol.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/c43f267-56a4-cad-df67-04b2550e8f_52_rest_ol.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/c43f267-56a4-cad-df67-04b2550e8f_52_rest_ol.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
